1559571015753,-0.022746177,-6.352999E-4,0.0010720685,SITTING
1559571015773,-0.041072138,0.0030298918,0.0010720685,SITTING
1559571015794,-0.013583199,0.019523252,0.0016829338,SITTING
1559571015813,0.051168516,0.0018081611,0.0022937988,SITTING
1559571015832,0.051779382,0.001197296,0.0035155294,SITTING
1559571015852,0.009018814,0.006084218,-0.002593123,SITTING
1559571015872,-0.041072138,0.008527678,-0.0013713925,SITTING
1559571015901,-0.048402518,0.009138544,-0.002593123,SITTING
1559571015912,-0.019080985,5.864306E-4,0.0041263946,SITTING
1559571015932,-0.01602666,5.864306E-4,0.0035155294,SITTING
1559571015953,-0.0019767599,0.0134146,-0.0068691797,SITTING
1559571015972,0.007797084,-0.0018570304,-0.0019822577,SITTING
1559571015994,-0.009918008,0.012803736,-0.0032039883,SITTING
1559571016013,-0.030687425,0.023188444,-0.005647449,SITTING
1559571016034,-0.024578774,0.0066950833,-0.0038148535,SITTING
1559571016053,-0.011139739,-0.0018570304,-0.0013713925,SITTING
1559571016074,0.0010775663,0.004251622,-0.0062583145,SITTING
1559571016093,-0.004420221,0.001197296,-0.005647449,SITTING
1559571016114,-0.008696278,0.008527678,-0.005647449,SITTING
1559571016133,4.6670105E-4,0.007305948,-0.0032039883,SITTING
1559571016152,-0.0025876253,0.007916814,0.0010720685,SITTING
1559571016173,-0.01236147,0.00974941,-7.6052727E-4,SITTING
1559571016194,-0.02641137,0.0066950833,-0.0013713925,SITTING
1559571016215,-0.014194065,0.006084218,-0.0019822577,SITTING
1559571016233,-0.0038093557,0.0030298918,-0.0038148535,SITTING
1559571016254,-0.008085412,0.01097114,-0.0013713925,SITTING
1559571016273,-0.009307143,0.00974941,0.0035155294,SITTING
1559571016296,-0.014194065,0.006084218,0.00473726,SITTING
1559571016315,-0.014194065,0.007305948,4.6120325E-4,SITTING
1559571016333,-0.010528874,0.012803736,-0.0019822577,SITTING
1559571016353,-0.011750604,0.011582006,-0.005036584,SITTING
1559571016374,-0.01236147,0.0134146,-0.0019822577,SITTING
1559571016395,-0.006252817,0.0048624873,-0.0038148535,SITTING
1559571016414,-0.0038093557,0.003640757,0.0010720685,SITTING
1559571016435,-0.0025876253,0.0134146,0.0016829338,SITTING
1559571016453,-0.017859256,0.008527678,-0.0019822577,SITTING
1559571016472,-0.023967909,0.01097114,-1.49662E-4,SITTING
1559571016495,-0.005031086,0.010360274,-0.0032039883,SITTING
1559571016517,-0.004420221,-0.0012461651,-1.49662E-4,SITTING
1559571016533,-0.01602666,0.007305948,0.0010720685,SITTING
1559571016554,-0.019080985,0.0066950833,-0.0019822577,SITTING
1559571016573,-0.019691853,0.004251622,-0.002593123,SITTING
1559571016594,-0.0031984905,0.018912388,-0.005036584,SITTING
1559571016618,0.009018814,0.015858062,-0.0062583145,SITTING
1559571016633,0.002299297,-0.003689626,-0.0013713925,SITTING
1559571016653,-0.013583199,0.0018081611,-1.49662E-4,SITTING
1559571016680,-0.01236147,0.009138544,0.0010720685,SITTING
1559571016692,-0.0031984905,0.009138544,0.0035155294,SITTING
1559571016719,-0.006252817,0.015247196,-0.0032039883,SITTING
1559571016733,-0.008085412,0.010360274,-0.0032039883,SITTING
1559571016753,-0.006252817,0.008527678,0.0016829338,SITTING
1559571016773,-0.0038093557,-0.0055222223,0.0053481255,SITTING
1559571016794,-0.011139739,-0.009798279,-1.49662E-4,SITTING
1559571016814,-0.019080985,0.012803736,-0.002593123,SITTING
1559571016833,-0.015415795,0.010360274,-0.0038148535,SITTING
1559571016854,-0.005031086,0.00974941,-0.0038148535,SITTING
1559571016876,-0.009307143,0.015858062,-0.0038148535,SITTING
1559571016921,-0.0019767599,0.0030298918,-0.0032039883,SITTING
1559571016921,0.015127467,-0.0012461651,-0.0038148535,SITTING
1559571016934,0.018792657,0.0066950833,-0.004425719,SITTING
1559571016958,0.014516601,0.017079793,-0.008701775,SITTING
1559571016973,-0.01236147,0.021966714,-0.002593123,SITTING
1559571016993,-0.04290473,0.030518828,-0.002593123,SITTING
1559571017015,-0.042293865,0.051288247,0.011456777,SITTING
1559571017034,-0.018470122,0.009138544,0.013900239,SITTING
1559571017053,-0.007474547,0.0054733525,0.0041263946,SITTING
1559571017074,-0.03435262,0.023799311,0.0035155294,SITTING
1559571017095,-0.047791652,0.050066516,-0.016643025,SITTING
1559571017115,-0.08261097,0.095270544,-0.06673397,SITTING
1559571017135,-0.10460212,0.10260093,-0.067344844,SITTING
1559571017154,-0.09238482,-0.012241739,-0.060014457,SITTING
1559571017173,-0.08871963,-0.12952787,-0.13454,SITTING
1559571017195,-0.15286048,0.12398121,-0.22006115,SITTING
1559571017216,-0.3880436,0.4666766,-0.2756499,SITTING
1559571017233,-0.6769828,0.69391847,-0.19807,SITTING
1559571017252,-0.80954057,0.29868865,-0.12232271,SITTING
1559571017274,-0.5560316,0.28769308,0.07009984,SITTING
1559571017293,-0.1736299,0.36771643,0.30039603,SITTING
1559571017318,-0.044126462,0.3383949,0.40241054,SITTING
1559571017333,0.07926832,-0.1973339,0.095145315,SITTING
1559571017353,0.3908096,0.20583716,-0.15714203,SITTING
1559571017373,0.5807887,-0.09837374,-0.3446777,SITTING
1559571017404,0.6589794,-0.2449814,-0.34712112,SITTING
1559571017414,0.6241601,-0.0708848,-0.20234606,SITTING
1559571017433,0.49038061,-0.44595605,-0.6916491,SITTING
1559571017454,0.38470092,0.07999891,-0.35017544,SITTING
1559571017473,0.16723292,-0.07149567,-0.022751676,SITTING
1559571017492,-0.0068636816,-0.11059104,-0.005036584,SITTING
1559571017517,0.029788233,-0.015296065,-0.07345349,SITTING
1559571017533,0.062774956,-0.09898461,-0.05696013,SITTING
1559571017560,-0.030687425,-0.029345967,-0.0019822577,SITTING
1559571017573,-0.13636711,0.047623053,0.033447925,SITTING
1559571017591,-0.088108756,-0.019572122,0.0090133175,SITTING
1559571017615,0.11347677,-0.11364537,-0.045964554,SITTING
1559571017633,0.23320636,-0.1692341,-0.04657542,SITTING
1559571017653,0.22404338,-0.2608639,-0.020308213,SITTING
1559571017681,0.1727307,-0.21688159,4.6120325E-4,SITTING
1559571017693,0.10553552,-0.119754024,-0.013588698,SITTING
1559571017725,0.0065753534,-0.073328264,-0.017253889,SITTING
1559571017736,-0.03496348,-0.050115384,0.0029046643,SITTING
1559571017762,-0.027022235,-0.09837374,0.0059589907,SITTING
1559571017773,0.020014388,-0.09287595,0.0010720685,SITTING
1559571017792,0.07926832,-0.05927836,0.0010720685,SITTING
1559571017815,0.08965303,0.05861863,-0.03130379,SITTING
1559571017833,0.06216409,0.1276464,-0.025806002,SITTING
1559571017852,0.039562076,0.103822656,-0.01847562,SITTING
1559571017873,-0.0031984905,0.031740557,-0.022751676,SITTING
1559571017892,0.0102405455,0.0018081611,-0.02091908,SITTING
1559571017913,0.017570928,-0.03423289,-0.014199563,SITTING
1559571017934,-0.006252817,-0.02506991,-0.007480045,SITTING
1559571017951,-0.0031984905,0.026853636,-0.004425719,SITTING
1559571017973,0.029177368,-6.352999E-4,0.0035155294,SITTING
1559571017993,0.02123612,-0.03545462,-0.016643025,SITTING
1559571018015,-0.0129723335,-0.022015583,-0.017864754,SITTING
1559571018034,0.0016884315,-0.025680775,-0.028249465,SITTING
1559571018055,0.012684005,-0.017739527,-0.028860329,SITTING
1559571018082,0.0035210273,-0.018961258,-0.004425719,SITTING
1559571018103,-0.0148049295,0.0121928705,0.0022937988,SITTING
1559571018123,-0.033741754,0.028075367,-0.004425719,SITTING
1559571018133,-0.0129723335,0.021355849,-0.00809091,SITTING
1559571018153,0.019403525,0.006084218,-0.012977832,SITTING
1559571018174,0.017570928,-0.017739527,-0.022751676,SITTING
1559571018195,-0.0013658947,-0.031178562,-0.020308213,SITTING
1559571018215,-0.019080985,-0.0049113566,0.0022937988,SITTING
1559571018234,-0.023967909,0.0066950833,0.008402452,SITTING
1559571018254,-0.027022235,0.0018081611,0.0022937988,SITTING
1559571018273,0.00962968,0.014636331,-0.004425719,SITTING
1559571018299,0.025512176,-0.0030787608,-0.00931264,SITTING
1559571018319,4.6670105E-4,-0.016517796,-0.011145236,SITTING
1559571018333,-0.018470122,0.0024190263,-0.0062583145,SITTING
1559571018354,-0.0013658947,0.0030298918,4.6120325E-4,SITTING
1559571018373,-0.0056419517,-0.019572122,0.0016829338,SITTING
1559571018401,-0.011139739,-0.008576548,0.0029046643,SITTING
1559571018415,0.024290446,-0.006743952,-0.008701775,SITTING
1559571018436,0.035286017,-2.443461E-5,-0.014810428,SITTING
1559571018453,0.016349198,-2.443461E-5,-0.017864754,SITTING
1559571018474,0.0120731415,0.007916814,-0.0062583145,SITTING
1559571018493,0.015738333,0.00974941,-0.0038148535,SITTING
1559571018521,-0.018470122,0.004251622,-0.0019822577,SITTING
1559571018533,-0.0019767599,0.015247196,-0.0068691797,SITTING
1559571018553,-0.0038093557,-0.012241739,-0.0019822577,SITTING
1559571018575,-0.0025876253,-6.352999E-4,-0.0019822577,SITTING
1559571018593,0.0010775663,0.017079793,-0.0038148535,SITTING
1559571018617,0.016349198,-0.0030787608,-0.005036584,SITTING
1559571018633,0.01085141,-0.011630875,-0.007480045,SITTING
1559571018654,-0.006252817,-0.0043004914,-0.007480045,SITTING
1559571018674,-0.0031984905,0.003640757,-0.011756102,SITTING
1559571018717,-0.014194065,0.001197296,-0.011145236,SITTING
1559571018717,-0.02518964,0.0054733525,-0.016032157,SITTING
1559571018733,-0.009918008,0.003640757,-0.014810428,SITTING
1559571018754,0.004742758,-0.0073548174,-0.011145236,SITTING
1559571018775,0.0035210273,0.01097114,-0.0019822577,SITTING
1559571018793,-0.009307143,0.007916814,4.6120325E-4,SITTING
1559571018814,-0.0129723335,-0.012241739,0.0035155294,SITTING
1559571018834,-1.4416421E-4,-0.0018570304,0.0010720685,SITTING
1559571018853,0.005353623,0.0134146,-0.0019822577,SITTING
1559571018873,-1.4416421E-4,-0.007965683,-0.002593123,SITTING
1559571018904,0.0071862186,0.00974941,-0.010534371,SITTING
