1559571108434,10.0,-0.9026416,-9.684841,LYING
1559571151301,86.0,4.436591,7.187613,LYING
1559571171177,86.0,4.1612496,9.950606,JUMPING
1559571223216,10.0,-7.3432407,-11.162109,WALKING
1559571231483,10.0,-9.261055,-9.507666,WALKING
1559571239131,10.0,-7.4892917,-6.3280683,WALKING
1559571248492,86.0,4.865166,5.418244,WALKING
1559571262043,10.0,-13.570749,-13.7814455,SITTING
1559571324198,86.0,4.355186,6.6967864,SITTING
